Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom base espagnol,Nom attribut français,Nom attribut anglais,Nom attribut espagnol,Nom frontière français,Nom frontière anglais,Code de la catégorie,Tags français,Tags anglais,Tags espagnol,Unité français,Unité anglais,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Sous-localisation géographique anglais,Sous-localisation géographique espagnol,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Type poste,Nom poste français,Nom poste anglais,Nom poste espagnol,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Valeur gaz supplémentaire 3,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
Elément,42270,élément non décomposé,Facteur d'émission,Valide générique,Tomate mix conventionnel et biologique,Tomato,,sous abri,production mix,,"moyenne nationale, à la ferme/FR U","greenhouse production, national average, at greenhouse/FR U","Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,Tomate mix conventionnel et biologique","Agribalyse,Tomato",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,2.33,,,,,,,,,,,,,,
Elément,34908,élément non décomposé,Facteur d'émission,Archivé,Tomates,Tomatoes,,,,,,,"Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Tomates,Agriculture,champ,GESTIM","field,GESTIM,Agriculture,Tomatoes",,kgCO2e/Ha,kgCO2e/Ha,,"IDELE, CTIFL, IFIP, IFV, ITAVI",GESTIM,,https://librairie.ademe.fr/changement-climatique-et-energie/82-mise-a-jour-du-referentiel-ges-tim.ht,France continentale,,,,2021-09-09,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,663383.0,,,,,,,,,,,,,,
Elément,42486,élément non décomposé,Facteur d'émission,Valide générique,Tournesol,Sunflower grain,,biologique,organic,,"système numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse","Agribalyse,Sunflower grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.462,,,,,,,,,,,,,,
Elément,42487,élément non décomposé,Facteur d'émission,Valide générique,Tournesol,Sunflower grain,,biologique,organic,,"système numéro 2, à la ferme/FR U","system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse","Agribalyse,Sunflower grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.403,,,,,,,,,,,,,,
Elément,42488,élément non décomposé,Facteur d'émission,Valide générique,Tournesol,Sunflower grain,,biologique,organic,,"système numéro 3, à la ferme/FR U","system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse","Agribalyse,Sunflower grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.393,,,,,,,,,,,,,,
Elément,42489,élément non décomposé,Facteur d'émission,Valide générique,Tournesol,Sunflower grain,,biologique,organic,,"système numéro 4, à la ferme/FR U","system number 4, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse","Agribalyse,Sunflower grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.425,,,,,,,,,,,,,,
Elément,42490,élément non décomposé,Facteur d'émission,Valide générique,Tournesol,Sunflower grain,,biologique,organic,,"système numéro 5, à la ferme/FR U","system number 5, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse","Agribalyse,Sunflower grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.515,,,,,,,,,,,,,,
Elément,28733,élément non décomposé,Facteur d'émission,Archivé,Tournesol,Sunflower,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse,Agriculture,Graines oléagineuses","Agribalyse,Sunflower,Agricultural,Oil seeds",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.587,,,,,,,,,,,,,,
Elément,28734,élément non décomposé,Facteur d'émission,Archivé,Tournesol,Sunflower,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse,Agriculture,Graines oléagineuses","Agribalyse,Sunflower,Agricultural,Oil seeds",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.42,,,,,,,,,,,,,,
Elément,28735,élément non décomposé,Facteur d'émission,Archivé,Tournesol,Sunflower,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse,Agriculture,Graines oléagineuses","Agribalyse,Sunflower,Agricultural,Oil seeds",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.538,,,,,,,,,,,,,,
Elément,28736,élément non décomposé,Facteur d'émission,Archivé,Tournesol,Sunflower,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse,Agriculture,Graines oléagineuses","Agribalyse,Sunflower,Agricultural,Oil seeds",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.48,,,,,,,,,,,,,,
Elément,28737,élément non décomposé,Facteur d'émission,Archivé,Tournesol,Sunflower,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse,Agriculture,Graines oléagineuses","Agribalyse,Sunflower,Agricultural,Oil seeds",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.455,,,,,,,,,,,,,,
Elément,28738,élément non décomposé,Facteur d'émission,Archivé,Tournesol,Sunflower,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse,Agriculture,Graines oléagineuses","Agribalyse,Sunflower,Agricultural,Oil seeds",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.485,,,,,,,,,,,,,,
Elément,28739,élément non décomposé,Facteur d'émission,Archivé,Tournesol,Sunflower,,"prairie permanente, biologique","permanent grassland, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Oléagineux,"Tournesol,Agribalyse,Agriculture,Graines oléagineuses","Agribalyse,Sunflower,Agricultural,Oil seeds",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.61,,,,,,,,,,,,,,
Elément,42271,élément non décomposé,Facteur d'émission,Valide générique,Tourteau,Brown crab,,1 kg de produit,1 kg of product,,au débarquement/FR U,at landing/FR U,Achats de biens > Produits de l'agriculture et de la pêche > Produits de la mer > Produits de la mer,"Agribalyse,Tourteau","Agribalyse,Brown crab",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,2.53,,,,,,,,,,,,,,
Elément,42272,élément non décomposé,Facteur d'émission,Valide générique,Tourteau,Brown crab,,1 kg de produit,1 kg of product,,au débarquement/GB U,at landing/GB U,Achats de biens > Produits de l'agriculture et de la pêche > Produits de la mer > Produits de la mer,"Agribalyse,Tourteau","Agribalyse,Brown crab",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,4.56,,,,,,,,,,,,,,
Elément,42273,élément non décomposé,Facteur d'émission,Valide générique,Tourteau,Brown crab,,1 kg de produit,1 kg of product,,au débarquement/IE U,at landing/IE U,Achats de biens > Produits de l'agriculture et de la pêche > Produits de la mer > Produits de la mer,"Agribalyse,Tourteau","Agribalyse,Brown crab",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,4.16,,,,,,,,,,,,,,
Elément,42491,élément non décomposé,Facteur d'émission,Valide générique,Triticale,Triticale grain,,association de cultures,from intercrop,,"biologique, système numéro 1, à la ferme/FR U","organic, system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale","Agribalyse,Triticale grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.31,,,,,,,,,,,,,,
Elément,42492,élément non décomposé,Facteur d'émission,Valide générique,Triticale,Triticale grain,,association de cultures,from intercrop,,"biologique, système numéro 2, à la ferme/FR U","organic, system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale","Agribalyse,Triticale grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.37,,,,,,,,,,,,,,
Elément,42493,élément non décomposé,Facteur d'émission,Valide générique,Triticale,Triticale grain,,association de cultures,from intercrop,,"biologique, système numéro 3, à la ferme/FR U","organic, system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale","Agribalyse,Triticale grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.61,,,,,,,,,,,,,,
Elément,42494,élément non décomposé,Facteur d'émission,Valide générique,Triticale,Triticale grain,,association de cultures,from intercrop,,"biologique, système numéro 4, à la ferme/FR U","organic, system number 4, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale","Agribalyse,Triticale grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.458,,,,,,,,,,,,,,
Elément,42495,élément non décomposé,Facteur d'émission,Valide générique,Triticale,Triticale grain,,biologique,organic,,"système numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale","Agribalyse,Triticale grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.327,,,,,,,,,,,,,,
Elément,42496,élément non décomposé,Facteur d'émission,Valide générique,Triticale,Triticale grain,,biologique,organic,,"système numéro 2, à la ferme/FR U","system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale","Agribalyse,Triticale grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.437,,,,,,,,,,,,,,
Elément,42497,élément non décomposé,Facteur d'émission,Valide générique,Triticale,Triticale grain,,biologique,organic,,"système numéro 3, à la ferme/FR U","system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale","Agribalyse,Triticale grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.324,,,,,,,,,,,,,,
Elément,28640,élément non décomposé,Facteur d'émission,Archivé,Triticale,Triticale,,"biologique, système n ° 11",biological system n ° 11,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale,céréales,Agriculture","Agribalyse,cereals,Agricultural,Triticale",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.61,,,,,,,,,,,,,,
Elément,28641,élément non décomposé,Facteur d'émission,Archivé,Triticale,Triticale,,"biologique, système n ° 12",biological system n ° 12,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale,céréales,Agriculture","Agribalyse,cereals,Agricultural,Triticale",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.753,,,,,,,,,,,,,,
Elément,28642,élément non décomposé,Facteur d'émission,Archivé,Triticale,Triticale,,"biologique, système n ° 13",biological system n ° 13,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale,céréales,Agriculture","Agribalyse,cereals,Agricultural,Triticale",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1.08,,,,,,,,,,,,,,
Elément,28643,élément non décomposé,Facteur d'émission,Archivé,Triticale,Triticale,,"biologique, système n ° 14",biological system n ° 14,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale,céréales,Agriculture","Agribalyse,cereals,Agricultural,Triticale",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.339,,,,,,,,,,,,,,
Elément,28644,élément non décomposé,Facteur d'émission,Archivé,Triticale,Triticale,,"biologique, système n ° 15",biological system n ° 15,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale,céréales,Agriculture","Agribalyse,cereals,Agricultural,Triticale",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.287,,,,,,,,,,,,,,
Elément,28645,élément non décomposé,Facteur d'émission,Archivé,Triticale,Triticale,,"biologique, système n ° 16",biological system n ° 16,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale,céréales,Agriculture","Agribalyse,cereals,Agricultural,Triticale",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.755,,,,,,,,,,,,,,
Elément,28646,élément non décomposé,Facteur d'émission,Archivé,Triticale,Triticale,,"biologique, système n ° 17",biological system n ° 17,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale,céréales,Agriculture","Agribalyse,cereals,Agricultural,Triticale",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.971,,,,,,,,,,,,,,
Elément,28647,élément non décomposé,Facteur d'émission,Archivé,Triticale,Triticale,,"biologique, système n ° 18",biological system n ° 18,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale,céréales,Agriculture","Agribalyse,cereals,Agricultural,Triticale",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.766,,,,,,,,,,,,,,
Elément,42274,élément non décomposé,Facteur d'émission,Valide générique,Triticale,Triticale grain,,conventionnel,conventional,,"moyenne nationale, alimentation animale, à la ferme, production/FR U","national average, animal feed, at farm gate, production/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale","Agribalyse,Triticale grain",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,0.541,,,,,,,,,,,,,,
Elément,28398,élément non décomposé,Facteur d'émission,Archivé,Triticale,Triticale,,"prairie temporaire, avec trèfle, région du Nord-Ouest","temporary meadow, with clover, North West region",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agribalyse,Triticale,céréales,Agriculture","Agribalyse,cereals,Agricultural,Triticale",,kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,0.37,,,,,,,,,,,,,,
Elément,34893,élément non décomposé,Facteur d'émission,Archivé,Triticale conventionnel,Conventional triticale,,,,,,,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Céréales,"Agriculture,Triticale conventionnel,champ,GESTIM","Conventional triticale,field,GESTIM,Agriculture",,kgCO2e/Ha,kgCO2e/Ha,,"IDELE, CTIFL, IFIP, IFV, ITAVI",GESTIM,,https://librairie.ademe.fr/changement-climatique-et-energie/82-mise-a-jour-du-referentiel-ges-tim.ht,France continentale,,,,2021-09-09,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,1845.0,,,,,,,,,,,,,,
Elément,28610,élément non décomposé,Facteur d'émission,Archivé,Truie de réforme,Cull sow,,"biologique, 15% d'humidité","organic, 15% moisture",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme,Agriculture,Porcin","Agribalyse,Cull sow,Agricultural,Porcine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,10.5,,,,,,,,,,,,,,
Elément,28613,élément non décomposé,Facteur d'émission,Archivé,Truie de réforme,Cull sow,,"biologique, système n ° 1",biological system n ° 1,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme,Agriculture,Porcin","Agribalyse,Cull sow,Agricultural,Porcine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,10.8,,,,,,,,,,,,,,
Elément,28614,élément non décomposé,Facteur d'émission,Archivé,Truie de réforme,Cull sow,,"biologique, système n ° 2",biological system n ° 2,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme,Agriculture,Porcin","Agribalyse,Cull sow,Agricultural,Porcine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,59.9,,,,,,,,,,,,,,
Elément,28615,élément non décomposé,Facteur d'émission,Archivé,Truie de réforme,Cull sow,,"biologique, système n ° 3",biological system n ° 3,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme,Agriculture,Porcin","Agribalyse,Cull sow,Agricultural,Porcine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,39.6,,,,,,,,,,,,,,
Elément,42275,élément non décomposé,Facteur d'émission,Valide générique,Truie de réforme,Cull sow,,conventionnel,conventional,,"fourniture d'aliments à la ferme, à la ferme/FR U","on-farm feed supply, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,11.5,,,,,,,,,,,,,,
Elément,42276,élément non décomposé,Facteur d'émission,Valide générique,Truie de réforme,Cull sow,,conventionnel,conventional,,"moyenne nationale, à la ferme/FR U","national average, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,11.3,,,,,,,,,,,,,,
Elément,42277,élément non décomposé,Facteur d'émission,Valide générique,Truie de réforme,Cull sow,,conventionnel,conventional,,"nourri au tourteau de colza, à la ferme/FR U","fed rapeseed meal, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,10.9,,,,,,,,,,,,,,
Elément,42278,élément non décomposé,Facteur d'émission,Valide générique,Truie de réforme,Cull sow,,conventionnel,conventional,,"nourri au tourteau de soja, à la ferme/FR U","fed soybean meal, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,11.7,,,,,,,,,,,,,,
Elément,42279,élément non décomposé,Facteur d'émission,Valide générique,Truie de réforme,Cull sow,,conventionnel,conventional,,"traitement des boues excédentaires, à la ferme/FR U","excess slurry treatment, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,11.1,,,,,,,,,,,,,,
